Frame,CPU_Time_ms,VRAM_MB,RAM_MB,Fragment_Invocations,Compute_Invocations
6004,4.30298,3766,1271,6318258,12165120
6005,4.54712,3766,1271,6314195,12165120
6006,5.6839,3766,1271,6315424,12165120
6007,3.86047,3766,1271,6312664,12165120
6008,4.82941,3766,1271,6310254,12165120
6009,4.94385,3766,1271,6314774,12165120
6010,4.6463,3766,1271,6317741,12165120
6011,5.02014,3766,1271,6314782,12165120
6012,4.69208,3766,1271,6313194,12165120
6013,4.85992,3766,1271,6314636,12165120
6014,5.08881,3766,1271,6313322,12165120
6015,4.48608,3766,1271,6310953,12165120
6016,4.37164,3766,1271,6312885,12165120
6017,5.40161,3766,1271,6315484,12165120
6018,4.23431,3766,1271,6312287,12165120
6019,5.02014,3766,1271,6316117,12165120
6020,5.11932,3766,1271,6313290,12165120
6021,4.48608,3766,1271,6315804,12165120
6022,4.61578,3766,1271,6312170,12165120
6023,5.04303,3766,1271,6311921,12165120
6024,4.4632,3766,1271,6312948,12165120
6025,4.96674,3766,1271,6314384,12165120
6026,5.40161,3766,1271,6313626,12165120
6027,3.9444,3766,1271,6310759,12165120
6028,4.95148,3766,1271,6315906,12165120
6029,4.67682,3766,1271,6313970,12165120
6030,4.66156,3766,1271,6309276,12165120
6031,4.98199,3766,1271,6315263,12165120
6032,4.58527,3766,1271,6314042,12165120
6033,4.61578,3766,1271,6316590,12165120
6034,5.12695,3766,1271,6314125,12165120
6035,4.74548,3766,1271,6312912,12165120
6036,4.56238,3766,1271,6315973,12165120
6037,4.86755,3766,1271,6317181,12165120
6038,4.83704,3766,1271,6316900,12165120
6039,4.73022,3766,1271,6310210,12165120
6040,4.50134,3766,1271,6312728,12165120
6041,5.11932,3766,1271,6312875,12165120
6042,4.60052,3766,1271,6313692,12165120
6043,4.74548,3766,1271,6313839,12165120
6044,4.73022,3766,1271,6312883,12165120
6045,5.06592,3766,1271,6317510,12165120
6046,4.40979,3766,1271,6315128,12165120
6047,4.81415,3766,1271,6313973,12165120
6048,5.48553,3766,1271,6311241,12165120
6049,3.9978,3766,1271,6314919,12165120
6050,4.80652,3766,1271,6315486,12165120
6051,4.66919,3766,1271,6311733,12165120
6052,5.02014,3766,1271,6314170,12165120
6053,4.67682,3766,1271,6315047,12165120
6054,4.73785,3766,1271,6316484,12165120
6055,5.06592,3766,1271,6313985,12165120
6056,4.70734,3766,1271,6313810,12165120
6057,4.61578,3766,1271,6311682,12165120
6058,4.92096,3766,1271,6313692,12165120
6059,4.96674,3766,1271,6314845,12165120
6060,4.57764,3766,1271,6317945,12165120
6061,4.6463,3766,1271,6315444,12165120
6062,4.96674,3766,1271,6315364,12165120
6063,4.97437,3766,1271,6316090,12165120
6064,4.3869,3766,1271,6316629,12165120
6065,4.78363,3766,1271,6312922,12165120
6066,5.06592,3766,1271,6314036,12165120
6067,4.57764,3766,1271,6316490,12165120
6068,4.53186,3766,1271,6312536,12165120
6069,5.13458,3766,1271,6315784,12165120
6070,4.88281,3766,1271,6313842,12165120
6071,4.3869,3766,1271,6311699,12165120
6072,4.74548,3766,1271,6318198,12165120
6073,5.07355,3766,1271,6312497,12165120
6074,4.63104,3766,1271,6318350,12165120
6075,5.22614,3766,1271,6314818,12165120
6076,4.40979,3766,1271,6313854,12165120
6077,4.54712,3766,1271,6313915,12165120
6078,4.79889,3766,1271,6316348,12165120
6079,4.78363,3766,1271,6319157,12165120
6080,5.45502,3766,1271,6313983,12165120
6081,4.57764,3766,1271,6313723,12165120
6082,4.27246,3766,1271,6312912,12165120
6083,5.18036,3766,1271,6313283,12165120
6084,4.57764,3766,1271,6316860,12165120
6085,4.92859,3766,1271,6313790,12165120
6086,4.61578,3766,1271,6315862,12165120
6087,4.85229,3766,1271,6311330,12165120
6088,4.57001,3766,1271,6315053,12165120
6089,5.00488,3766,1271,6313021,12165120
6090,4.76837,3766,1271,6313576,12165120
6091,4.87518,3766,1271,6316212,12165120
6092,5.08118,3766,1271,6313537,12165120
6093,4.22668,3766,1271,6314783,12165120
6094,5.05066,3766,1271,6315224,12165120
6095,4.65393,3766,1271,6313746,12165120
6096,4.95148,3766,1271,6317128,12165120
6097,4.60815,3766,1271,6317204,12165120
6098,4.73785,3766,1271,6315254,12165120
6099,4.69208,3766,1271,6311478,12165120
6100,4.95911,3766,1271,6316938,12165120
6101,4.85992,3766,1271,6319078,12165120
6102,4.61578,3766,1271,6312440,12165120
6103,5.22614,3766,1271,6315146,12165120
6104,4.79126,3766,1271,6318189,12165120
6105,4.93622,3766,1271,6315630,12165120
6106,4.17328,3766,1271,6313401,12165120
6107,5.30243,3766,1271,6314272,12165120
6108,4.65393,3766,1271,6313970,12165120
6109,4.41742,3766,1271,6315629,12165120
6110,4.60815,3766,1271,6311799,12165120
6111,5.25665,3766,1271,6316088,12165120
6112,4.41742,3766,1271,6316520,12165120
6113,4.74548,3766,1271,6315127,12165120
6114,5.14221,3766,1271,6312046,12165120
6115,4.95148,3766,1271,6314930,12165120
6116,4.57001,3766,1271,6315450,12165120
6117,4.40979,3766,1271,6317243,12165120
6118,4.85992,3766,1271,6311422,12165120
6119,5.26428,3766,1271,6318566,12165120
6120,4.11224,3766,1271,6318834,12165120
6121,4.99725,3766,1271,6316006,12165120
6122,5.37109,3766,1271,6317760,12165120
6123,4.0741,3766,1271,6315430,12165120
6124,4.75311,3766,1271,6316430,12165120
6125,4.95148,3766,1271,6313081,12165120
6126,4.89044,3766,1271,6316510,12165120
6127,4.85992,3766,1271,6314260,12165120
6128,4.56238,3766,1268,6313896,12165120
6129,4.76837,3766,1268,6314327,12165120
6130,4.68445,3766,1268,6310956,12165120
6131,4.68445,3766,1268,6311361,12165120
6132,5.01251,3766,1268,6314835,12165120
6133,4.58527,3766,1268,6315000,12165120
6134,4.84467,3766,1268,6314570,12165120
6135,4.95148,3766,1268,6317344,12165120
6136,4.84467,3766,1268,6316666,12165120
6137,4.5166,3766,1268,6313300,12165120
6138,4.71497,3766,1268,6313482,12165120
6139,4.86755,3766,1268,6317152,12165120
6140,4.61578,3766,1268,6313844,12165120
6141,4.6463,3766,1268,6315162,12165120
6142,5.11169,3766,1268,6314714,12165120
6143,4.76074,3766,1268,6314481,12165120
6144,4.62341,3766,1268,6313014,12165120
6145,4.76837,3766,1268,6311262,12165120
6146,4.93622,3766,1268,6318515,12165120
6147,4.62341,3766,1268,6313469,12165120
6148,4.63104,3766,1268,6312663,12165120
6149,5.14221,3766,1268,6312536,12165120
6150,4.89807,3766,1268,6318049,12165120
6151,4.57764,3766,1268,6311174,12165120
6152,4.94385,3766,1268,6315392,12165120
6153,4.94385,3766,1268,6312230,12165120
6154,4.5929,3766,1268,6314037,12165120
6155,4.69208,3766,1268,6315958,12165120
6156,5.00488,3766,1268,6309656,12165120
6157,4.53186,3766,1268,6312172,12165120
6158,4.73022,3766,1268,6312325,12165120
6159,4.84467,3766,1268,6313347,12165120
6160,4.85992,3766,1268,6313980,12165120
6161,4.73785,3766,1268,6311997,12165120
6162,4.54712,3766,1268,6314296,12165120
6163,4.94385,3766,1268,6313442,12165120
6164,4.70734,3766,1268,6313118,12165120
6165,4.57764,3766,1268,6313241,12165120
6166,4.73022,3766,1268,6316772,12165120
6167,4.80652,3766,1268,6315633,12165120
6168,4.96674,3766,1268,6317006,12165120
6169,4.4632,3766,1268,6318350,12165120
6170,5.13458,3766,1268,6313330,12165120
6171,4.89044,3766,1268,6313542,12165120
6172,4.57001,3766,1268,6313217,12165120
6173,4.88281,3766,1268,6314486,12165120
6174,5.06592,3766,1268,6315711,12165120
6175,4.41742,3766,1268,6320117,12165120
6176,4.75311,3766,1268,6315673,12165120
6177,4.99725,3766,1268,6315325,12165120
6178,4.49371,3766,1268,6311705,12165120
6179,4.89044,3766,1268,6314986,12165120
6180,4.53186,3766,1268,6313545,12165120
6181,4.83704,3766,1268,6314467,12165120
6182,4.78363,3766,1268,6315440,12165120
6183,4.62341,3766,1268,6317019,12165120
6184,4.96674,3766,1268,6317616,12165120
6185,4.86755,3766,1268,6311598,12165120
6186,4.28772,3766,1268,6317054,12165120
6187,4.78363,3766,1268,6318480,12165120
6188,5.08881,3766,1268,6312052,12165120
6189,4.52423,3766,1268,6311914,12165120
6190,4.61578,3766,1268,6317922,12165120
6191,5.51605,3766,1268,6314575,12165120
6192,4.32587,3766,1268,6315333,12165120
6193,4.70734,3766,1268,6309278,12165120
6194,4.85992,3766,1268,6309462,12165120
6195,5.04303,3766,1268,6315553,12165120
6196,4.82941,3766,1268,6314134,12165120
6197,4.23431,3766,1268,6317746,12165120
6198,5.09644,3766,1268,6313570,12165120
6199,4.47845,3766,1268,6315818,12165120
6200,4.74548,3766,1268,6314767,12165120
6201,4.78363,3766,1268,6316466,12165120
6202,5.12695,3766,1268,6307618,12165120
6203,4.53186,3766,1268,6313393,12165120
6204,5.00488,3766,1268,6313838,12165120
6205,4.48608,3766,1268,6313607,12165120
6206,4.6463,3766,1268,6314104,12165120
6207,4.65393,3766,1268,6313092,12165120
6208,4.80652,3766,1268,6315634,12165120
6209,5.02014,3766,1268,6315719,12165120
6210,4.5166,3766,1268,6317726,12165120
6211,4.61578,3766,1268,6314327,12165120
6212,5.11169,3766,1268,6312900,12165120
6213,4.74548,3766,1268,6317494,12165120
6214,4.61578,3766,1268,6314564,12165120
6215,4.92096,3766,1268,6312121,12165120
6216,5.04303,3766,1268,6312471,12165120
6217,4.40216,3766,1268,6311594,12165120
6218,4.60052,3766,1268,6310853,12165120
6219,5.04303,3766,1268,6314610,12165120
6220,4.69971,3766,1268,6314608,12165120
6221,4.61578,3766,1268,6313584,12165120
6222,4.67682,3766,1268,6310226,12165120
6223,5.19562,3766,1268,6313722,12165120
6224,4.7226,3766,1268,6316974,12165120
6225,4.40216,3766,1268,6314810,12165120
6226,5.30243,3766,1268,6312035,12165120
6227,4.18854,3766,1268,6314939,12165120
6228,5.01251,3766,1268,6314869,12165120
6229,4.73785,3766,1268,6312860,12165120
6230,4.63867,3766,1268,6312290,12165120
6231,4.94385,3766,1268,6315992,12165120
6232,4.53186,3766,1268,6312986,12165120
6233,4.93622,3766,1268,6314552,12165120
6234,4.86755,3766,1268,6315980,12165120
6235,4.67682,3766,1268,6314712,12165120
6236,4.65393,3766,1268,6314908,12165120
6237,5.46265,3766,1268,6313942,12165120
6238,3.9978,3766,1268,6316832,12165120
6239,4.96674,3766,1268,6315385,12165120
6240,5.1651,3766,1268,6317794,12165120
6241,4.32587,3766,1268,6314465,12165120
6242,4.89044,3766,1268,6314678,12165120
6243,4.54712,3766,1268,6311974,12165120
6244,4.96674,3766,1268,6308870,12165120
6245,4.81415,3766,1268,6314767,12165120
6246,4.5929,3766,1268,6314135,12165120
6247,4.80652,3766,1268,6312335,12165120
6248,4.91333,3766,1268,6312531,12165120
6249,4.42505,3766,1268,6315072,12165120
6250,4.7226,3766,1268,6316574,12165120
6251,5.2948,3766,1268,6314708,12165120
6252,4.28009,3766,1268,6314514,12165120
6253,4.67682,3766,1268,6315366,12165120
6254,5.00488,3766,1268,6315103,12165120
6255,4.58527,3766,1268,6314717,12165120
6256,4.82178,3766,1268,6310658,12165120
6257,5.05066,3766,1268,6311997,12165120
6258,4.65393,3766,1268,6315150,12165120
6259,4.73022,3766,1268,6313250,12165120
6260,4.58527,3766,1268,6310515,12165120
6261,5.77545,3766,1268,6319549,12165120
6262,3.98254,3766,1268,6315897,12165120
6263,4.71497,3766,1268,6313576,12165120
6264,4.85992,3766,1268,6313863,12165120
6265,4.81415,3766,1268,6318742,12165120
6266,4.60052,3766,1268,6315050,12165120
6267,4.95148,3766,1268,6315776,12165120
6268,4.81415,3766,1268,6314845,12165120
6269,4.6463,3766,1268,6317333,12165120
6270,4.87518,3766,1268,6316742,12165120
6271,4.47083,3766,1268,6315019,12165120
6272,5.09644,3766,1268,6313966,12165120
6273,4.83704,3766,1268,6314181,12165120
6274,4.28009,3766,1268,6313434,12165120
6275,5.08881,3766,1268,6317186,12165120
6276,4.66156,3766,1268,6312006,12165120
6277,4.73785,3766,1268,6315429,12165120
6278,4.5929,3766,1268,6313934,12165120
6279,5.56183,3766,1268,6316109,12165120
6280,4.34113,3766,1268,6317779,12165120
6281,4.69971,3766,1268,6315622,12165120
6282,4.75311,3766,1268,6315570,12165120
6283,4.68445,3766,1268,6313102,12165120
6284,4.87518,3766,1268,6314783,12165120
6285,4.57764,3766,1268,6313041,12165120
6286,5.56946,3766,1268,6312552,12165120
6287,3.99017,3766,1268,6314154,12165120
6288,4.69208,3766,1268,6316429,12165120
6289,4.96674,3766,1268,6314455,12165120
6290,4.69208,3766,1268,6314861,12165120
6291,4.79126,3766,1268,6316834,12165120
6292,4.74548,3766,1268,6314579,12165120
6293,4.7226,3766,1268,6312189,12165120
6294,4.66919,3766,1268,6315725,12165120
6295,4.58527,3766,1268,6313570,12165120
6296,5.05066,3766,1268,6311987,12165120
6297,4.61578,3766,1268,6315030,12165120
6298,4.76074,3766,1268,6313476,12165120
6299,4.5166,3766,1268,6315699,12165120
6300,5.51605,3766,1268,6314098,12165120
6301,4.37927,3766,1268,6311367,12165120
6302,4.48608,3766,1268,6314319,12165120
6303,5.14984,3766,1268,6314800,12165120
6304,4.45557,3766,1268,6316130,12165120
6305,4.6463,3766,1268,6313194,12165120
6306,4.7226,3766,1268,6312786,12165120
6307,5.10406,3766,1268,6313798,12165120
6308,4.67682,3766,1268,6312732,12165120
6309,4.63104,3766,1268,6315670,12165120
6310,4.93622,3766,1268,6317677,12165120
6311,4.95911,3766,1268,6312956,12165120
6312,4.35638,3766,1268,6312964,12165120
6313,4.69971,3766,1268,6313107,12165120
6314,4.92096,3766,1268,6314083,12165120
6315,4.53186,3766,1268,6316749,12165120
6316,4.7226,3766,1268,6314881,12165120
6317,4.86755,3766,1268,6311675,12165120
6318,4.76837,3766,1268,6315521,12165120
6319,5.34058,3766,1268,6314212,12165120
6320,4.24194,3766,1268,6312435,12165120
6321,5.11932,3766,1268,6315307,12165120
6322,4.9057,3766,1268,6315968,12165120
6323,4.02069,3766,1268,6316216,12165120
6324,4.99725,3766,1268,6314105,12165120
6325,4.776,3766,1268,6314470,12165120
6326,4.65393,3766,1268,6312174,12165120
6327,5.0354,3766,1268,6311497,12165120
6328,4.57764,3766,1268,6318144,12165120
6329,4.61578,3766,1268,6311081,12165120
6330,4.79889,3766,1268,6312330,12165120
6331,4.9057,3766,1268,6316154,12165120
6332,4.97437,3766,1268,6318094,12165120
6333,4.35638,3766,1268,6311840,12165120
6334,4.73022,3766,1268,6310639,12165120
6335,4.83704,3766,1268,6311086,12165120
6336,4.66156,3766,1268,6309906,12165120
6337,4.68445,3766,1268,6314786,12165120
6338,5.05829,3766,1266,6314136,12165120
6339,4.53949,3766,1266,6311906,12165120
6340,4.54712,3766,1266,6312682,12165120
6341,4.62341,3766,1266,6312938,12165120
6342,4.96674,3766,1266,6318322,12165120
6343,4.80652,3766,1266,6318128,12165120
6344,4.71497,3766,1266,6312472,12165120
6345,4.89807,3766,1266,6316026,12165120
6346,4.66156,3766,1266,6314734,12165120
6347,4.71497,3766,1266,6313855,12165120
6348,4.63867,3766,1266,6313322,12165120
6349,5.07355,3766,1266,6318799,12165120
6350,4.58527,3766,1266,6315472,12165120
6351,4.56238,3766,1266,6316851,12165120
6352,5.18036,3766,1266,6312878,12165120
6353,4.56238,3766,1266,6315934,12165120
6354,4.60815,3766,1266,6311650,12165120
6355,4.62341,3766,1266,6315167,12165120
6356,5.00488,3766,1266,6314538,12165120
6357,4.95911,3766,1266,6313380,12165120
6358,4.42505,3766,1266,6313281,12165120
6359,4.97437,3766,1266,6314166,12165120
6360,4.7226,3766,1266,6314419,12165120
6361,4.5929,3766,1266,6313642,12165120
6362,4.66156,3766,1266,6314364,12165120
6363,4.9057,3766,1266,6316287,12165120
6364,4.60052,3766,1266,6313514,12165120
6365,4.65393,3766,1266,6313602,12165120
6366,4.99725,3766,1266,6319642,12165120
6367,4.66919,3766,1266,6312503,12165120
6368,4.84467,3766,1266,6317311,12165120
6369,4.57764,3766,1266,6318016,12165120
6370,5.04303,3766,1266,6313388,12165120
6371,4.71497,3766,1266,6314925,12165120
6372,4.71497,3766,1266,6316318,12165120
6373,4.96674,3766,1266,6313668,12165120
6374,4.94385,3766,1266,6313578,12165120
6375,4.50134,3766,1266,6317137,12165120
6376,4.76837,3766,1266,6314466,12165120
6377,4.84467,3766,1266,6314758,12165120
6378,4.53186,3766,1266,6314358,12165120
6379,4.91333,3766,1266,6315922,12165120
6380,4.75311,3766,1266,6319965,12165120
6381,4.76837,3766,1266,6314407,12165120
6382,4.55475,3766,1266,6315430,12165120
6383,4.66156,3766,1266,6312288,12165120
6384,4.98962,3766,1266,6314285,12165120
6385,4.47845,3766,1266,6312786,12165120
6386,4.69208,3766,1266,6313983,12165120
6387,4.96674,3766,1266,6312465,12165120
6388,4.88281,3766,1266,6313500,12165120
6389,4.53949,3766,1266,6312202,12165120
6390,4.78363,3766,1266,6314809,12165120
6391,4.88281,3766,1266,6315170,12165120
6392,4.68445,3766,1266,6313686,12165120
6393,4.82178,3766,1266,6311012,12165120
6394,4.86755,3766,1266,6316197,12165120
6395,4.89807,3766,1266,6317492,12165120
6396,4.4632,3766,1266,6312951,12165120
6397,4.96674,3766,1266,6314963,12165120
6398,5.06592,3766,1266,6312284,12165120
6399,4.40979,3766,1266,6317786,12165120
6400,4.47845,3766,1266,6312750,12165120
6401,4.97437,3766,1266,6317146,12165120
6402,4.74548,3766,1266,6316784,12165120
6403,4.85229,3766,1266,6319222,12165120
6404,4.47845,3766,1266,6311868,12165120
6405,4.86755,3766,1266,6312282,12165120
6406,4.66156,3766,1266,6311072,12165120
6407,4.73785,3766,1266,6315411,12165120
6408,4.95911,3766,1266,6314353,12165120
6409,4.81415,3766,1266,6315742,12165120
6410,4.60052,3766,1266,6317562,12165120
6411,4.76074,3766,1266,6314193,12165120
6412,4.98962,3766,1266,6312303,12165120
6413,4.69971,3766,1266,6313809,12165120
6414,4.49371,3766,1266,6316016,12165120
6415,5.18036,3766,1266,6317934,12165120
6416,4.6463,3766,1266,6314562,12165120
6417,4.66919,3766,1266,6318866,12165120
6418,4.91333,3766,1266,6315658,12165120
6419,4.79126,3766,1266,6317870,12165120
6420,5.1651,3766,1266,6310984,12165120
6421,4.24194,3766,1266,6315426,12165120
6422,4.96674,3766,1266,6314804,12165120
6423,4.57001,3766,1266,6314434,12165120
6424,4.67682,3766,1266,6315210,12165120
6425,4.66919,3766,1266,6314512,12165120
6426,5.22614,3766,1266,6314930,12165120
6427,4.42505,3766,1266,6316842,12165120
6428,4.60052,3766,1266,6316414,12165120
6429,5.00488,3766,1266,6313695,12165120
6430,4.68445,3766,1266,6314704,12165120
6431,4.86755,3766,1266,6317668,12165120
6432,4.47845,3766,1266,6312344,12165120
6433,5.00488,3766,1266,6319548,12165120
6434,4.66156,3766,1266,6313282,12165120
6435,4.53186,3766,1266,6314915,12165120
6436,5.02777,3766,1266,6315124,12165120
6437,4.83704,3766,1266,6314265,12165120
6438,4.5929,3766,1266,6316542,12165120
6439,4.5929,3766,1266,6317752,12165120
6440,5.08881,3766,1266,6313014,12165120
6441,4.58527,3766,1266,6313918,12165120
6442,4.66919,3766,1266,6313338,12165120
6443,5.13458,3766,1266,6316735,12165120
6444,4.7226,3766,1266,6311904,12165120
6445,4.63867,3766,1266,6316804,12165120
6446,4.53949,3766,1266,6314132,12165120
6447,5.08881,3766,1266,6310552,12165120
6448,4.60815,3766,1266,6313891,12165120
6449,4.61578,3766,1266,6312662,12165120
6450,4.95148,3766,1266,6315500,12165120
6451,4.65393,3766,1266,6315640,12165120
6452,4.75311,3766,1266,6316254,12165120
6453,4.62341,3766,1266,6317498,12165120
6454,4.87518,3766,1266,6312490,12165120
6455,4.79126,3766,1266,6316088,12165120
6456,4.44031,3766,1266,6315101,12165120
6457,5.02777,3766,1266,6314470,12165120
6458,4.82941,3766,1266,6313373,12165120
6459,4.60052,3766,1266,6315206,12165120
6460,4.73785,3766,1266,6316014,12165120
6461,4.89044,3766,1266,6314817,12165120
6462,4.53186,3766,1266,6313574,12165120
6463,4.6463,3766,1266,6318443,12165120
6464,5.1651,3766,1266,6317358,12165120
6465,4.96674,3766,1266,6314632,12165120
6466,4.44031,3766,1266,6317895,12165120
6467,4.58527,3766,1266,6314086,12165120
6468,4.97437,3766,1266,6315086,12165120
6469,4.79889,3766,1266,6315380,12165120
6470,4.40216,3766,1266,6313002,12165120
6471,5.08881,3766,1266,6313450,12165120
6472,4.60815,3766,1266,6317342,12165120
6473,4.85992,3766,1266,6313250,12165120
6474,4.52423,3766,1266,6314387,12165120
6475,4.83704,3766,1266,6317482,12165120
6476,4.6463,3766,1266,6314466,12165120
6477,4.63104,3766,1266,6313202,12165120
6478,4.98962,3766,1266,6315347,12165120
6479,4.94385,3766,1266,6313630,12165120
6480,4.49371,3766,1266,6314590,12165120
6481,4.66919,3766,1266,6310152,12165120
6482,4.96674,3766,1266,6315966,12165120
6483,4.56238,3766,1266,6313685,12165120
6484,4.69208,3766,1266,6313945,12165120
6485,5.09644,3766,1266,6315170,12165120
6486,4.63867,3766,1266,6314253,12165120
6487,4.68445,3766,1266,6315008,12165120
6488,4.66156,3766,1266,6314722,12165120
6489,5.14984,3766,1266,6317228,12165120
6490,4.50134,3766,1266,6312986,12165120
6491,4.68445,3766,1266,6312002,12165120
6492,4.84467,3766,1266,6311469,12165120
6493,4.776,3766,1266,6312464,12165120
6494,4.61578,3766,1266,6314330,12165120
6495,4.87518,3766,1266,6315972,12165120
6496,4.82941,3766,1266,6312570,12165120
6497,4.63104,3766,1266,6314521,12165120
